1.0,0.3828498429948793
2.0,0.3828498429948793
3.0,0.3828498429948793
4.0,0.3828498429948793
5.0,0.3828498429948793
6.0,0.3813514091671107
7.0,0.3813514091671107
8.0,0.3791037584254578
9.0,0.37475427768378045
10.0,0.3706226900043066
11.0,0.3706226900043066
12.0,0.3697745831621915
13.0,0.3697745831621915
14.0,0.3697745831621915
15.0,0.3697745831621915
16.0,0.3697745831621915
17.0,0.36892647632007636
18.0,0.36892647632007636
19.0,0.3672302626358461
20.0,0.3672302626358461
21.0,0.3672302626358461
22.0,0.3672302626358461
23.0,0.3672302626358461
24.0,0.3672302626358461
25.0,0.3672302626358461
26.0,0.3672302626358461
27.0,0.3672302626358461
28.0,0.3672302626358461
29.0,0.3672302626358461
30.0,0.3672302626358461
31.0,0.3672302626358461
32.0,0.3672302626358461
33.0,0.3672302626358461
34.0,0.3672302626358461
35.0,0.3672302626358461
36.0,0.3672302626358461
37.0,0.3672302626358461
38.0,0.3672302626358461
39.0,0.3672302626358461
40.0,0.3672302626358461
41.0,0.3672302626358461
42.0,0.3672302626358461
43.0,0.3672302626358461
44.0,0.3672302626358461
45.0,0.3672302626358461
46.0,0.3672302626358461
47.0,0.3672302626358461
48.0,0.3672302626358461
49.0,0.3672302626358461
50.0,0.3672302626358461
51.0,0.3672302626358461
52.0,0.3672302626358461
53.0,0.3672302626358461
54.0,0.3672302626358461
55.0,0.3672302626358461
56.0,0.3672302626358461
57.0,0.3672302626358461
58.0,0.3672302626358461
59.0,0.3672302626358461
60.0,0.3672302626358461
61.0,0.3672302626358461
62.0,0.3672302626358461
63.0,0.3672302626358461
64.0,0.3672302626358461
65.0,0.3672302626358461
66.0,0.3672302626358461
67.0,0.3672302626358461
68.0,0.3672302626358461
69.0,0.3672302626358461
70.0,0.3672302626358461
71.0,0.3672302626358461
72.0,0.3672302626358461
73.0,0.3672302626358461
74.0,0.3672302626358461
75.0,0.3672302626358461
76.0,0.3672302626358461
77.0,0.3672302626358461
78.0,0.3672302626358461
79.0,0.3672302626358461
80.0,0.3672302626358461
81.0,0.3672302626358461
82.0,0.3672302626358461
83.0,0.3672302626358461
84.0,0.3672302626358461
85.0,0.3672302626358461
86.0,0.3672302626358461
87.0,0.3672302626358461
88.0,0.3672302626358461
89.0,0.3672302626358461
90.0,0.3672302626358461
91.0,0.3672302626358461
92.0,0.3672302626358461
93.0,0.3672302626358461
94.0,0.3672302626358461
95.0,0.3672302626358461
96.0,0.3672302626358461
97.0,0.3672302626358461
98.0,0.3672302626358461
99.0,0.3672302626358461
